Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-21,11.726239860193418,11.805956274617886,11.606665998788788,11.654495239257812,3137400,0.0,0
2014-01-22,11.638552017397666,11.702324842679403,11.335630717193393,11.40737533569336,5807600,0.0,0
2014-01-23,10.562386895776987,10.61818794176338,10.203664474004594,10.514556884765625,27642700,0.0,0
2014-01-24,10.53049615686365,10.570354356322806,10.171773882195087,10.1797456741333,9477900,0.0,0
2014-01-27,10.219605974885317,10.658044771236563,10.03625927036018,10.474698066711426,12002600,0.0,0
2014-01-28,10.546441923110638,10.849363259194758,10.522527300855405,10.769647598266602,11313800,0.0,0
2014-01-29,10.745730294163888,10.761673879637673,10.57035541534424,10.570355415344238,5677100,0.0,0
2014-01-30,10.634128003918798,10.921105694074969,10.578326976446426,10.889219284057617,4838500,0.0,0
2014-01-31,10.761675550123128,10.85733479711859,10.666016303127664,10.785590171813965,3715800,0.0,0
2014-02-03,10.785591839954796,10.833421850966158,10.458755838779231,10.514556884765625,5320200,0.0,0
2014-02-04,10.546440731060239,10.681958175576094,10.33120763462638,10.387008666992188,5621700,0.0,0
2014-02-05,10.39498077293313,10.658043876616327,10.36309435916038,10.554412841796875,4591300,0.0,0
2014-02-06,10.594269801339111,10.889219284057617,10.594269801339111,10.889219284057617,3986800,0.0,0
2014-02-07,10.913137306243966,11.208087641214432,10.849364466313114,11.04068374633789,4179200,0.0,0
2014-02-10,11.03270941549987,11.040681208717023,10.833419146463333,10.905163764953613,2967400,0.0,0
2014-02-11,10.94502283803331,10.976910015643348,10.81747716852179,10.92908000946045,3728700,0.0,0
2014-02-12,10.921106949394016,11.07256798456001,10.7537030875028,10.761674880981445,4180300,0.0,0
2014-02-13,10.68195685152877,10.905162473789362,10.594269417218365,10.841389656066895,2551100,0.0,0
2014-02-14,10.785590439600822,11.064597153772244,10.705874778574797,10.960966110229492,2765800,0.0,0
2014-02-18,10.9848810498137,11.04865388456946,10.77761971697356,10.92908000946045,2318000,0.0,0
2014-02-19,11.064595583253725,11.359545083672105,11.000822759392022,11.120396614074707,4111000,0.0,0
2014-02-20,11.152285899705344,11.192144114947503,10.937052753769239,11.024740219116211,2488700,0.0,0
2014-02-21,11.040681215216672,11.239971484370532,11.000823009339491,11.104454040527344,3597800,0.0,0
2014-02-24,11.144313461575015,11.144313461575015,10.945023157095644,10.992853164672852,4502700,0.0,0
2014-02-25,11.008795826284693,11.415347435388018,10.921107613154236,11.279829978942871,3365800,0.0,0
2014-02-26,11.367516224113663,11.805954933166504,11.35157263894753,11.805954933166504,5818200,0.0,0
2014-02-27,11.718266429010079,12.076988723322557,11.670437195225462,11.837841033935547,5348400,0.0,0
2014-02-28,11.837841409215603,11.853784234238569,11.423317315370655,11.582749366760254,4480800,0.0,0
2014-03-03,11.487089803939321,11.55086262265207,11.20808391212904,11.311714172363281,5539500,0.0,0
2014-03-04,11.455204341239243,11.582749989205093,11.455204341239243,11.518977165222168,5599500,0.0,0
2014-03-05,11.518977776115207,11.598694190437527,11.43129032854631,11.558835983276367,1703300,0.0,0
2014-03-06,11.487091076810279,11.49506287009071,11.33563080564236,11.38346004486084,2398100,0.0,0
2014-03-07,11.415347676412546,11.542893341587549,11.343603049693574,11.463177680969238,3232000,0.0,0
2014-03-10,11.479118919625694,11.487090712653407,11.080538391024357,11.327658653259277,8384000,0.0,0
2014-03-11,10.745732551251276,10.89719360413788,10.371067336704744,10.442811965942383,21493800,0.0,0
2014-03-12,10.13192049262494,10.275409774703268,10.012346597714522,10.163806915283203,12879700,0.0,0
2014-03-13,10.179747375807667,10.355122266373026,10.092059170292938,10.283377647399902,8237100,0.0,0
2014-03-14,10.179748311321486,10.434839637573537,10.131918307533168,10.187719345092773,5501200,0.0,0
2014-03-17,10.211634727102993,10.2913503864407,10.084088303744847,10.187719345092773,5464800,0.0,0
2014-03-18,10.259463654418127,10.331208277773067,10.179747997537604,10.219605445861816,3121400,0.0,0
2014-03-19,10.211633479711981,10.426866569887554,10.171775274795905,10.315263748168945,5385200,0.0,0
2014-03-20,10.27540656690506,10.307292979608956,10.155831949091416,10.195690155029297,3475700,0.0,0
2014-03-21,10.251490924396032,10.434838362917176,10.235548098568817,10.315263748168945,7873100,0.0,0
2014-03-24,10.379038538184052,10.426867781455323,10.179748250678816,10.203662872314453,5240600,0.0,0
2014-03-25,10.275406548725014,10.299321168152613,9.980457041677813,10.100030899047852,4190000,0.0,0
2014-03-26,10.155830340971896,10.251489563936476,9.844938056394996,9.852909088134766,5612800,0.0,0
2014-03-27,9.836972994087736,9.868859423556723,9.653625454466733,9.66159725189209,5868600,0.0,0
2014-03-28,9.677533588810299,9.916681250356103,9.677533588810299,9.821022033691406,3250900,0.0,0
2014-03-31,9.889477771360157,9.929744529144244,9.7606247608707,9.857264518737793,3016900,0.125,0
2014-04-01,9.865319161459615,9.95390542437978,9.808946154876294,9.9297456741333,3585100,0.0,0
2014-04-02,9.921689797040312,10.308249548730215,9.825050051123943,10.243823051452637,5354500,0.0,0
2014-04-03,10.308250701781498,10.429050205683136,10.147184440571142,10.316304206848145,5158100,0.0,0
2014-04-04,10.34046380113046,10.461263303245968,10.211610794067383,10.211610794067383,4882700,0.0,0
2014-04-07,9.91363890011005,10.00222515829543,9.34185305467361,9.406279563903809,12817700,0.0,0
2014-04-08,9.2613205129581,9.535133590138198,9.245213499935906,9.44654655456543,7823400,0.0,0
2014-04-09,9.438493954179314,9.510973977790387,9.309640920215037,9.478760719299316,6958400,0.0,0
2014-04-10,9.470703850985677,9.502917098042456,9.076091382534038,9.164677619934082,5402200,0.0,0
2014-04-11,9.068040574340557,9.108307337137376,8.737854501850961,8.858654022216797,6540100,0.0,0
2014-04-14,8.939187316824183,9.00361382842448,8.721747264154729,8.818387031555176,4310500,0.0,0
2014-04-15,8.858651190281002,9.124410664547483,8.818384440356668,9.09219741821289,5526800,0.0,0
2014-04-16,9.14052155592136,9.285480842014172,8.89086821472172,9.059988021850586,4371100,0.0,0
2014-04-17,9.084146537991378,9.084146537991378,8.826440492892916,8.850600242614746,4296600,0.0,0
2014-04-21,8.874758571380301,8.97945105036045,8.762011820446688,8.842544555664062,3178400,0.0,0
2014-04-22,8.86670514259015,9.019717878416921,8.826438390628027,8.93918514251709,3230300,0.0,0
2014-04-23,8.947237878489984,9.051931126381737,8.874758646587457,8.93918514251709,3399000,0.0,0
2014-04-24,8.955289686672257,9.15662264033312,8.9472361842,9.116355895996094,5213600,0.0,0
2014-04-25,9.10830829589799,9.132468048909342,8.995561501803847,9.059988021850586,3822400,0.0,0
2014-04-28,9.076092559335885,9.293531813156115,9.027772298473339,9.20494556427002,4972900,0.0,0
2014-04-29,9.164679128873845,9.341852400869426,9.148572118681283,9.253265380859375,4178000,0.0,0
