Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-21,6.706454277038574,6.706454277038574,6.706454277038574,6.706454277038574,0,0.0,0
2014-01-22,6.7137064933776855,6.7137064933776855,6.7137064933776855,6.7137064933776855,200,0.0,0
2014-01-23,6.7064547577717875,6.829708576202393,6.7064547577717875,6.829708576202393,1100,0.0,0
2014-01-24,6.829708576202393,6.829708576202393,6.829708576202393,6.829708576202393,0,0.0,0
2014-01-27,6.829708576202393,6.829708576202393,6.829708576202393,6.829708576202393,0,0.0,0
2014-01-28,6.597701072692871,6.597701072692871,6.597701072692871,6.597701072692871,400,0.0,0
2014-01-29,6.655703154777674,6.7717065811157235,6.655703154777674,6.771706581115723,2100,0.0,0
2014-01-30,6.851458862896075,6.851458862896075,6.742705821990967,6.742705821990967,1000,0.0,0
2014-01-31,6.757206439971924,6.757206439971924,6.757206439971924,6.757206439971924,300,0.0,0
2014-02-03,6.757206439971924,6.757206439971924,6.757206439971924,6.757206439971924,0,0.0,0
2014-02-04,6.757206439971924,6.757206439971924,6.757206439971924,6.757206439971924,0,0.0,0
2014-02-05,6.706456104617452,6.7137064933776855,6.706456104617452,6.7137064933776855,800,0.0,0
2014-02-06,6.7137064933776855,6.7137064933776855,6.7137064933776855,6.7137064933776855,0,0.0,0
2014-02-07,6.836957931518555,6.836957931518555,6.836957931518555,6.836957931518555,1800,0.0,0
2014-02-10,6.902210712432861,6.902210712432861,6.902210712432861,6.902210712432861,200,0.0,0
2014-02-11,6.902210712432861,6.902210712432861,6.902210712432861,6.902210712432861,0,0.0,0
2014-02-12,7.134217739105225,7.134217739105225,7.134217739105225,7.134217739105225,800,0.0,0
2014-02-13,7.134217739105225,7.134217739105225,7.134217739105225,7.134217739105225,0,0.0,0
2014-02-14,7.134217739105225,7.134217739105225,7.134217739105225,7.134217739105225,0,0.0,0
2014-02-18,7.134217739105225,7.134217739105225,7.134217739105225,7.134217739105225,0,0.0,0
2014-02-19,7.134217739105225,7.134217739105225,7.134217739105225,7.134217739105225,0,0.0,0
2014-02-20,6.92396191297756,7.105217456817626,6.92396191297756,7.105217456817627,1200,0.0,0
2014-02-21,6.952963829040527,6.952963829040527,6.952963829040527,6.952963829040527,1700,0.0,0
2014-02-24,6.952963829040527,6.952963829040527,6.952963829040527,6.952963829040527,0,0.0,0
2014-02-25,7.082952976226807,7.082952976226807,7.082952976226807,7.082952976226807,0,0.176,0
2014-02-26,7.082952976226807,7.082952976226807,7.082952976226807,7.082952976226807,0,0.0,0
2014-02-27,7.082952976226807,7.082952976226807,7.082952976226807,7.082952976226807,0,0.0,0
2014-02-28,7.082952976226807,7.082952976226807,7.082952976226807,7.082952976226807,0,0.0,0
2014-03-03,7.082952976226807,7.082952976226807,7.082952976226807,7.082952976226807,0,0.0,0
2014-03-04,6.839222431182861,6.839222431182861,6.839222431182861,6.839222431182861,400,0.0,0
