Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-21,114.21821559478116,114.69682650218024,113.43800808561035,113.9559555053711,179600,0.0,0
2014-01-22,114.4607919299946,115.56225424005116,113.75270472887296,115.46391296386719,397800,0.0,0
2014-01-23,114.76894703152477,114.76894703152477,113.55601787527904,113.92317199707031,489800,0.0,0
2014-01-24,113.11673614473733,114.15919367384417,110.85479678778134,110.86791229248047,352600,0.0,0
2014-01-27,111.37275854258648,112.04150930972949,109.34029523677559,109.47142028808594,538000,0.0,0
2014-01-28,110.01558361546402,111.9956046316347,109.05835186464546,111.60877227783203,529000,0.0,0
2014-01-29,110.69089239265057,111.14328228285974,109.67465582835739,110.2385025024414,243100,0.0,0
2014-01-30,111.56944127532172,111.69401356454274,109.4779633774301,110.10081481933594,235000,0.0,0
2014-01-31,109.05835231728615,110.79579152891617,108.90100627839355,109.5107421875,405800,0.0,0
2014-02-03,109.85168135542084,111.87103900123726,108.06180003461512,108.1798095703125,498800,0.0,0
2014-02-04,113.70026501886025,115.23444911856329,109.03214519239968,112.71681213378906,1659800,0.0,0
2014-02-05,113.29377364366663,114.07398119488819,111.54978147084196,113.71993255615234,968400,0.0,0
2014-02-06,113.74615745195938,115.44425026377448,112.61190132299608,112.91349792480469,798500,0.0,0
2014-02-07,113.53635718442959,115.30001764088189,111.98250481395235,113.0184097290039,512500,0.0,0
2014-02-10,113.26752901569675,114.29032829027518,112.8938221688421,114.0083999633789,435700,0.0,0
2014-02-11,113.93628560527031,114.27721871448455,112.1660725451415,113.61502075195312,347100,0.0,0
2014-02-12,113.88383315716784,114.85417045981387,113.56257830926573,114.77549743652344,382100,0.0,0
2014-02-13,113.93628908867355,115.1033189938413,113.438009917049,114.4542465209961,278800,0.0,0
2014-02-14,114.37555408291315,115.3721223483898,113.14296675886979,115.24099731445312,212400,0.0,0
2014-02-18,115.45735268332513,116.43424264370265,114.78860203629338,115.32621765136719,353800,0.0,0
2014-02-19,115.26722230645777,116.95220956363134,114.72960664746253,115.77206420898438,267000,0.0,0
2014-02-20,115.8441891165254,116.7817426831081,115.0180823331145,116.5850601196289,184400,0.0,0
2014-02-21,116.71618079564143,117.52260928832699,116.17855513105161,117.02433013916016,151600,0.0,0
2014-02-24,117.26690376585165,118.55850581649725,116.84074491844409,116.84729766845703,204400,0.0,0
2014-02-25,116.92598637927863,117.95533850878725,115.43770158650095,115.63438415527344,194500,0.0,0
2014-02-26,115.70649578865883,116.57849179381185,115.42457745834422,115.76551055908203,167700,0.0,0
2014-02-27,115.71959968038057,116.67026861175938,115.01806529390086,116.22444152832031,117200,0.0,0
2014-02-28,116.32934782025795,117.3455843731156,115.79828491310113,116.79485321044922,206500,0.0,0
2014-03-03,116.49980850468994,117.45703019751518,115.78516860998374,117.34557342529297,177700,0.0,0
2014-03-04,118.01433914977507,119.85667251027463,117.73897355892953,119.70587921142578,262900,0.0,0
2014-03-05,119.6862135028254,120.7745703880475,118.6503086366236,118.76831817626953,147800,0.0,0
2014-03-06,119.14857825387062,120.11892552161329,118.70275113425822,119.69275665283203,198200,0.0,0
2014-03-07,119.69275449321347,120.76799576698271,117.69962798727491,118.42738342285156,500800,0.0,0
2014-03-10,117.73897605256117,118.19136596288854,117.10300907778208,117.91600036621094,595800,0.0,0
2014-03-11,117.86354846461428,118.9453425957968,117.59473561847085,117.77831268310547,459300,0.0,0
2014-03-12,118.07990472906833,118.45361159470596,116.72928779973068,118.30281829833984,408200,0.0,0
2014-03-13,118.26348503440374,118.99779328473426,117.85043164149302,118.74209594726562,416700,0.0,0
2014-03-14,118.36182724646251,119.62720844227799,117.39804265823093,117.70619201660156,848700,0.0,0
2014-03-17,117.97500573946087,119.3059444656434,117.27347123627513,118.99779510498047,222300,0.0,0
2014-03-18,118.99779029981198,119.96812760686603,118.68308820102135,119.55508422851562,199300,0.0,0
2014-03-19,119.77800126688068,120.19760741215237,118.23070173040391,118.86666870117188,238700,0.0,0
2014-03-20,118.46016131376068,119.15514301860914,117.48327128345879,119.0633544921875,174800,0.0,0
2014-03-21,119.77799408312629,120.34839349527942,118.9322190883485,120.03369140625,653800,0.0,0
2014-03-24,120.7811150479759,121.15482190268717,118.42738712573414,119.98123931884766,805600,0.0,0
2014-03-25,120.22382230941294,122.07927110873584,119.49606684398381,121.4301986694336,798100,0.0,0
2014-03-26,121.43019654349675,123.02338523483586,120.63032082057127,120.96469116210938,1158100,0.0,0
2014-03-27,121.29907505808717,122.9316104463264,119.33873204619113,120.76145935058594,1797600,0.0,0
2014-03-28,121.33185764948956,122.27597400926797,120.12549119163936,120.54509735107422,734400,0.0,0
2014-03-31,120.68932916535793,122.14484011390104,120.08614598011833,121.42363739013672,1115200,0.0,0
2014-04-01,121.91536251354495,122.64311798018758,120.85323669895264,122.38742065429688,580400,0.0,0
2014-04-02,122.53164928607414,122.99059187713547,121.39740331012298,121.69898986816406,228100,0.0,0
2014-04-03,121.96127019329178,121.96127019329178,121.10894238012115,121.24662017822266,370900,0.0,0
2014-04-04,121.71212835161596,122.13173451469478,118.23070674784941,118.46673583984375,359000,0.0,0
2014-04-07,118.66997019540095,119.05023980868569,115.83762135336254,116.74240112304688,375900,0.0,0
2014-04-08,116.49981013617095,116.76862294575278,114.5066736995134,115.516357421875,355000,0.0,0
2014-04-09,115.52292180506146,117.42426991335357,114.6050365142993,117.33248138427734,333500,0.0,0
2014-04-10,117.40459261992746,118.00121301089692,114.70336896439025,114.78860473632812,240700,0.0,0
2014-04-11,114.44768679008612,115.02464900714885,113.53635419951652,113.6412582397461,172900,0.0,0
2014-04-14,113.25442934914891,114.52635324821738,112.84137596706522,113.80516052246094,368200,0.0,0
2014-04-15,114.2182114638171,115.67371238955366,113.27409518448594,115.59503936767578,314900,0.0,0
2014-04-16,115.79829119830694,117.35215349729664,115.41146881335747,116.7161865234375,267200,0.0,0
2014-04-17,116.70961486047665,118.91254946676942,116.45391754029082,118.66996765136719,262800,0.0,0
2014-04-21,118.93878224237224,119.07646002994792,117.95532945717822,118.87321472167969,213700,0.0,0
2014-04-22,119.22727137053796,119.85012284234259,118.3028232890786,118.94534301757812,215700,0.0,0
2014-04-23,119.18137020884132,119.94846222035594,118.47984572140126,118.63719177246094,185900,0.0,0
2014-04-24,118.87978540055073,119.43051659596222,116.96532171406365,117.79798126220703,170800,0.0,0
2014-04-25,117.56851036059938,117.7127409025696,114.87384925417565,114.95252227783203,254800,0.0,0
2014-04-28,115.53603254361882,116.29000900105157,113.3789871930243,114.38211822509766,620600,0.0,0
2014-04-29,114.91972914363022,115.46390752266834,114.1788582172942,114.55912780761719,384900,0.0,0
2014-04-30,114.61159378095992,116.8210813206268,114.04774707893161,116.61783599853516,216800,0.0,0
2014-05-01,116.44081084762652,118.05366777253323,115.94908446736493,117.22100830078125,242400,0.0,0
2014-05-02,117.07678078239766,118.89944581185097,116.84730446401795,117.69306945800781,295900,0.0,0
2014-05-05,117.69963991815925,120.63688296303994,116.9194323896285,120.12548828125,417200,0.0,0
2014-05-06,118.02089006734639,119.67309359095718,114.76894504141326,117.12267303466797,830500,0.0,0
2014-05-07,117.57506321022177,117.6209524726602,116.35558132152386,117.33248138427734,479800,0.0,0
2014-05-08,117.56193736484308,119.64029959371119,116.57848463801093,118.86009216308594,268600,0.0,0
