Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-21,36.12524178091942,36.54663848876953,36.05628574343609,36.54663848876953,3183600,0.0,0
2014-01-22,36.3704236045365,36.791820375542684,36.27081977485867,36.623260498046875,2320500,0.0,0
2014-01-23,36.53899524375665,36.883775621408475,36.44705478396101,36.50835037231445,2740600,0.0,0
2014-01-24,36.44705590028297,36.53899636289462,35.949039459228516,35.949039459228516,2714700,0.0,0
2014-01-27,36.01033023929769,36.45471444090783,35.91072637984469,36.15590286254883,2498600,0.0,0
2014-01-28,36.201871418792095,36.47003226020808,36.040974913942506,36.31679916381836,1544300,0.0,0
2014-01-29,36.24018417568864,36.431728492603206,36.06396375485536,36.102272033691406,1653600,0.0,0
2014-01-30,36.12525240011897,36.83779735599183,36.12525240011897,36.73819351196289,1320200,0.0,0
2014-01-31,36.40874445432377,37.09830224809974,36.23252403182321,36.89909744262695,1768400,0.0,0
2014-02-03,37.07530936866943,37.649942193162715,36.853117308409274,36.92207336425781,2886900,0.0,0
2014-02-04,37.09829142968497,37.18257137298499,36.17121789885183,36.707542419433594,2630900,0.0,0
2014-02-05,36.523653777878195,36.8301257267557,36.2171847517338,36.745845794677734,1925000,0.0,0
2014-02-06,36.761187035171886,37.34348342832846,36.61561439824999,37.28984832763672,1624200,0.0,0
2014-02-07,37.29749978468526,37.404764106224576,37.06764724956763,37.32048416137695,1630800,0.0,0
2014-02-10,37.15959747751576,37.4813905269859,36.86078881079797,37.38945007324219,1667200,0.0,0
2014-02-11,37.420093748285986,38.00238712157554,37.259197241253425,37.879798889160156,1332500,0.0,0
2014-02-12,37.74955489278884,38.14030401913503,37.680598820758995,38.0253791809082,1455400,0.0,0
2014-02-13,37.73423165314117,38.47742456209227,37.711247269642705,38.454437255859375,1736200,0.0,0
2014-02-14,38.43911134184446,38.73792292531388,38.28587822958437,38.722599029541016,1260700,0.0,0
2014-02-18,38.66896238879874,39.143991411946715,38.63065119242503,39.05971145629883,1556800,0.0,0
2014-02-19,38.99076459885519,39.29723670578746,38.722603697340425,38.845191955566406,1826700,0.0,0
2014-02-20,38.92180676267009,39.35086710844587,38.745586332101766,39.24360275268555,1135500,0.0,0
2014-02-21,39.266584444443126,39.65733355974084,39.159320096037256,39.35086441040039,2131700,0.0,0
2014-02-24,39.30489384241004,39.89485069818216,39.25892507620336,39.4581298828125,2824700,0.0,0
2014-02-25,39.51175954314804,39.84121598608246,38.998422201624386,39.2589225769043,2656900,0.0,0
2014-02-26,39.60370862499818,40.34690163585597,39.60370862499818,39.841224670410156,2975100,0.0,0
2014-02-27,39.8412080788065,39.94847240215053,39.39682397039999,39.894840240478516,3183000,0.0,0
2014-02-28,39.933150544848004,40.45415121855513,39.91782665177029,40.12469482421875,1978600,0.0,0
2014-03-03,39.994459101148664,40.17067954465073,39.74928257777754,39.76460647583008,1530800,0.0,0
2014-03-04,40.10172102690138,40.208985384013545,39.910176696991215,40.00211715698242,1671800,0.0,0
2014-03-05,39.97912570243265,40.00211008268207,39.43514060314684,39.49643325805664,1603700,0.0,0
2014-03-06,39.58071606662193,39.72628868990937,38.998422650737965,39.20528793334961,2036200,0.0,0
2014-03-07,39.0597145855853,39.39683151245117,38.92180245124604,39.39683151245117,1640900,0.0,0
2014-03-10,39.31255934482791,39.38151542054333,39.036735041966224,39.212955474853516,1625800,0.0,0
2014-03-11,39.15931902936429,39.30489165213063,38.730258724693826,38.89115524291992,2421400,0.0,0
2014-03-12,39.02906989786337,39.611366271972656,38.883497265703255,39.611366271972656,1994800,0.0,0
2014-03-13,39.366196008988254,39.81824079624539,39.366196008988254,39.66500473022461,3429300,0.0,0
2014-03-14,39.77992449406703,40.21664824926316,39.57305919257214,39.88719177246094,2746700,0.0,0
2014-03-17,39.91783809471038,40.19366240371009,39.72629376043109,40.1476936340332,1963400,0.0,0
2014-03-18,40.224297969184754,40.37753397456648,40.08638585661457,40.31623840332031,1527600,0.0,0
2014-03-19,39.427480527109125,40.630378574068615,39.427480527109125,39.67265701293945,2526700,0.0,0
2014-03-20,39.5960440891973,39.87186839174071,39.18230763538218,39.856544494628906,1866000,0.0,0
2014-03-21,40.00211362163115,41.641732473116576,39.76460054408384,41.27396774291992,5739700,0.0,0
2014-03-24,41.18968066985402,41.70302085988436,41.18968066985402,41.59575653076172,4961800,0.0,0
2014-03-25,41.71068382772018,41.771979403857905,41.12839046808154,41.649391174316406,1966700,0.0,0
2014-03-26,41.672385800898844,41.77198967524745,41.205017147495404,41.228004455566406,1935800,0.0,0
2014-03-27,41.23184368056797,41.748592979638666,40.892487995816396,41.5634880065918,2362500,0.355,0
2014-03-28,41.91827715970525,42.7589566405346,41.887428776903946,42.64326858520508,3619900,0.0,0
2014-03-31,43.05975267995402,43.661338806152344,42.87464767227684,43.661338806152344,4097000,0.0,0
2014-04-01,43.66905212402344,43.761606103083395,43.00576331814913,43.66905212402344,3120100,0.0,0
2014-04-02,43.22943675803049,43.3142764456891,42.92093227998849,43.1600227355957,2755700,0.0,0
2014-04-03,43.29884477238963,43.7461801753745,43.16773104939748,43.55336380004883,2342700,0.0,0
2014-04-04,43.57650776710008,43.869589528095304,43.00576991065096,43.13688659667969,3483400,0.0,0
2014-04-07,43.1368741779461,43.64590922568318,43.075171533544506,43.1214485168457,3119300,0.0,0
2014-04-08,43.00575350848907,43.599628165677146,42.86692845585411,43.46080017089844,3302500,0.0,0
2014-04-09,43.391393248068674,43.707611967255836,42.974912137972964,43.68447494506836,2797900,0.0,0
2014-04-10,43.676764379009136,43.90814343152258,43.44538532649569,43.62277603149414,2569000,0.0,0
2014-04-11,43.383675693158,43.73845704604531,43.298836034392814,43.43766403198242,2281800,0.0,0
2014-04-14,43.55336211090078,43.831018151344395,43.32969441808294,43.661338806152344,1891400,0.0,0
2014-04-15,43.63819753803736,43.97755325326205,43.383678545010845,43.92356491088867,2242100,0.0,0
2014-04-16,44.03153866108157,44.03153866108157,43.58420334877951,43.87728500366211,2904500,0.0,0
2014-04-17,44.031549390846585,44.44031918179641,43.4299632166722,43.483951568603516,3057700,0.0,0
2014-04-21,43.48394013145739,43.91584683330781,43.22170980155803,43.46080017089844,2174300,0.0,0
2014-04-22,43.468523883838145,43.56107491968235,43.167730810736195,43.391395568847656,1897900,0.0,0
2014-04-23,43.522512309660236,44.16266114341093,43.391395645018434,43.45309829711914,2205700,0.0,0
2014-04-24,43.50708908282859,43.96213587004643,43.368261049972666,43.7616081237793,2148300,0.0,0
2014-04-25,43.800157787480444,44.00839977483895,43.576490140820155,43.90813446044922,2202400,0.0,0
2014-04-28,44.01611220865284,44.2166428423309,43.69218218183347,43.96212387084961,2997900,0.0,0
2014-04-29,44.06239640394627,44.07782206615119,43.19086561330597,43.72303771972656,3020400,0.0,0
2014-04-30,43.08288961419991,44.502018196331804,43.08288961419991,43.62277603149414,3416200,0.0,0
