Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-21,44.93409745901488,45.061771101960986,44.29572064943362,44.57360076904297,1205100,0.0,0
2014-01-22,44.596151292706146,44.768887806655655,44.24316636227157,44.295738220214844,1100000,0.0,0
2014-01-23,43.8225841277295,44.17556902186849,43.70993138584228,43.74748229980469,1719200,0.0,0
2014-01-24,43.514667271407575,43.514667271407575,42.21538601071733,42.237918853759766,2450100,0.0,0
2014-01-27,42.110235908325414,42.99645120158918,41.78729290154534,42.47072982788086,2091100,0.0,0
2014-01-28,42.500769866788445,42.90632658311288,42.09521315046401,42.658485412597656,1313700,0.0,0
2014-01-29,42.207868483803175,43.01897904640734,41.96753921599817,42.463218688964844,1775000,0.0,0
2014-01-30,42.853758706012044,43.371968203818106,42.320525404411754,43.14665985107422,2129000,0.0,0
2014-01-31,41.5619910187249,42.80870042528424,41.396763538895485,42.05767059326172,3482100,0.0,0
2014-02-03,41.80980942926167,43.184194741425685,40.44293601620733,40.55559158325195,2992100,0.0,0
2014-02-04,40.90857705854833,41.57699284333917,40.247670308046665,41.3516845703125,4730600,0.0,0
2014-02-05,42.07268977501812,42.786168658605725,41.64460301785583,42.73359680175781,6092200,0.0,0
2014-02-06,42.66599744844278,44.190586792644815,42.598404662175405,44.03287124633789,3101600,0.0,0
2014-02-07,44.14552545273711,44.746351512911865,44.002830839168645,44.42340850830078,2271700,0.0,0
2014-02-10,44.25817876967559,44.37083436637834,43.732457426647485,43.92772674560547,1584800,0.0,0
2014-02-11,43.90519411558108,44.66373569174968,43.83760133022894,44.45344543457031,1390300,0.0,0
2014-02-12,44.679523457956044,45.018633246004406,44.453451224145276,44.634307861328125,1650300,0.2,0
2014-02-13,44.28012261816167,45.139201636464264,43.97115658624497,45.10152053833008,2040400,0.0,0
2014-02-14,44.82270841239237,46.473039122277676,44.81517391585328,46.37507629394531,3773300,0.0,0
2014-02-18,46.53331487940131,47.31703455676325,46.49563665686093,46.94024658203125,2677900,0.0,0
2014-02-19,46.72171540285356,47.16632539022214,46.48057129526361,46.57853698730469,2308800,0.0,0
2014-02-20,46.68403198145848,46.94024792660193,46.457959765076424,46.721710205078125,1402600,0.0,0
2014-02-21,48.93721906792925,49.050250849499186,46.60113213513515,47.000526428222656,2058300,0.0,0
2014-02-24,47.249221595833596,49.25373388779431,47.121112165225625,48.37205123901367,4335300,0.0,0
2014-02-25,48.16857642841769,48.84679597671005,47.821932159141284,48.726226806640625,2476500,0.0,0
2014-02-26,48.937222806948405,49.08039832431878,48.30421603515402,48.56796646118164,1647500,0.0,0
2014-02-27,49.35169495440102,49.35923232487345,48.379581139304626,48.97490692138672,1656300,0.0,0
2014-02-28,49.20097324136332,50.082655701089436,48.839254264657995,49.61543655395508,2614400,0.0,0
2014-03-03,49.005032076534725,49.32906989206006,48.756350689179406,49.0427131652832,1819200,0.0,0
2014-03-04,49.660664076034216,49.84905809320481,49.24619493852726,49.6682014465332,2476400,0.0,0
2014-03-05,49.64559115394636,50.022379202092274,49.02012736351446,49.2160530090332,2018500,0.0,0
2014-03-06,49.5024052455588,49.69833085007513,49.26879279505372,49.65311813354492,1226800,0.0,0
2014-03-07,49.675728316257114,50.06759105411489,49.44965896687325,49.683265686035156,1278300,0.0,0
2014-03-10,49.47227430454387,49.71341843724391,49.03519876735955,49.404449462890625,993100,0.0,0
2014-03-11,49.09547776434446,50.10526684907809,49.09547776434446,49.570228576660156,1456400,0.0,0
2014-03-12,49.276338780543114,50.02991485089775,49.11055112517243,49.99977111816406,1488400,0.0,0
2014-03-13,50.21075909433568,50.21075909433568,48.83925121506895,49.2085075378418,2170800,0.0,0
2014-03-14,48.97491502085916,49.419527962997265,48.83927107656804,48.982452392578125,1796500,0.0,0
2014-03-17,49.48734294684993,50.42931310686761,49.41952385500686,50.1203498840332,1694800,0.0,0
2014-03-18,50.097731382043804,50.79855724126897,49.86411892941662,50.677982330322266,1700900,0.0,0
2014-03-19,50.512198340231215,50.77594879026171,49.758622340527744,50.255985260009766,1591200,0.0,0
2014-03-20,49.91687126401012,50.625234524408036,49.81890845644957,50.44437789916992,1076600,0.0,0
2014-03-21,51.002007814761924,51.326045622475235,50.43682599312198,50.783470153808594,3210400,0.0,0
2014-03-24,50.87392411551939,50.926674212540725,49.72095360253204,50.21077346801758,2017600,0.0,0
2014-03-25,51.574745463376516,51.85356491561097,50.534806859776886,50.97941970825195,3014200,0.0,0
2014-03-26,51.10753133504259,51.40142555675881,50.11281110400395,50.12788009643555,1760400,0.0,0
2014-03-27,50.12787613745666,50.24091369441918,49.4270501834838,49.67573165893555,2137800,0.0,0
2014-03-28,49.833966928031316,50.557399025619645,49.72093515444505,50.15800476074219,1501600,0.0,0
2014-03-31,50.51219807425822,51.52199289819466,50.36148517484256,50.8211669921875,2601800,0.0,0
2014-04-01,51.2431568345246,51.318513268239315,50.83622519327233,51.0999755859375,2322200,0.0,0
2014-04-02,51.258223177233226,51.52197930561914,51.07736659578246,51.446617126464844,1697200,0.0,0
2014-04-03,51.348664502471536,51.43155831648099,50.61016329498688,50.79855728149414,2120400,0.0,0
2014-04-04,51.32605954242486,51.52952252369189,49.306475722067894,49.53255081176758,3352400,0.0,0
2014-04-07,49.54762775353974,49.6682026872188,48.6207266362021,48.87694549560547,2081100,0.0,0
2014-04-08,48.83926028710662,49.70587386477558,48.665941021170106,49.41197967529297,1799500,0.0,0
2014-04-09,49.76615971033679,50.534804700329744,49.48733452068821,50.255985260009766,2059700,0.0,0
2014-04-10,50.18815750348982,50.25598232915857,48.80158050457619,48.952293395996094,2522500,0.0,0
2014-04-11,48.8920022982579,49.18589643916751,48.12335741033922,48.326820373535156,2430500,0.0,0
2014-04-14,48.718690780902826,48.967372247025445,48.138436901281096,48.44740295410156,1950900,0.0,0
2014-04-15,48.60564089984065,49.03517889177312,47.83699321041841,48.6433219909668,1560000,0.0,0
2014-04-16,49.41197541671621,49.67572585258093,48.72622428346793,49.494869232177734,1391300,0.0,0
2014-04-17,49.38937375274107,49.630517852644374,49.12562329180447,49.268798828125,1332600,0.0,0
2014-04-21,49.381830335707384,49.75861830500084,49.118079907067596,49.65311813354492,997900,0.0,0
2014-04-22,49.592835423857935,49.924410708347615,49.464728881879175,49.63805389404297,1159500,0.0,0
2014-04-23,49.698333285710284,49.95455210703734,49.55515775990511,49.75108337402344,843300,0.0,0
2014-04-24,49.78876786566946,50.30873716399855,49.78876786566946,49.95455551147461,1321400,0.0,0
2014-04-25,49.185905050980274,50.02991227609897,49.185905050980274,49.47980499267578,1572200,0.0,0
2014-04-28,49.86412612681314,50.323807979823656,48.83173061212479,49.592838287353516,2463500,0.0,0
2014-04-29,47.867145533659254,48.9447565164846,47.505429416235835,47.852073669433594,4180400,0.0,0
2014-04-30,47.73151027899652,48.23640776071648,47.33965036211877,48.21379852294922,3259200,0.0,0
2014-05-01,48.02538414011991,48.55288776133466,48.00277778660013,48.296669006347656,1680600,0.0,0
2014-05-02,48.575515060880264,48.620727787415795,47.58833220265842,47.69383239746094,2212900,0.0,0
2014-05-05,47.219074418286304,47.99525681740535,47.11357423293006,47.76165008544922,1973700,0.0,0
2014-05-06,47.53557385650086,47.837002521535325,47.14371400475827,47.27935791015625,1267800,0.0,0
2014-05-07,47.249220882492885,47.61093705663407,46.849823604547,47.384864807128906,1218200,0.0,0
2014-05-08,47.85961858058322,47.972656149545585,47.02315149398794,47.47529602050781,1654800,0.0,0
2014-05-09,47.490358698488315,47.595858875950704,46.91010484778096,47.151248931884766,1608100,0.0,0
2014-05-12,47.543109625848174,48.1384353516462,47.38485935686317,48.09321975708008,1240000,0.0,0
2014-05-13,48.01786558244807,48.198722219952586,47.648612062657676,47.76918411254883,1282100,0.0,0
2014-05-14,47.66368311978604,47.7465769416798,46.63881927576213,46.79706954956055,2030300,0.0,0
2014-05-15,46.887813123331576,46.887813123331576,45.708054206186254,46.29037094116211,2496700,0.22,0
2014-05-16,46.3886982241247,46.4643225969212,45.534128964076785,46.418949127197266,1553600,0.0,0
2014-05-19,46.41137033618129,47.03906339518792,46.176933123445224,47.001251220703125,2254100,0.0,0
2014-05-20,46.75169967124212,47.01638785675294,46.214759132128826,46.44163513183594,1882200,0.0,0
2014-05-21,46.64581350056296,47.114690841745755,46.50968735556082,47.02394104003906,1327500,0.0,0
2014-05-22,46.940769757842816,47.37939924945752,46.84245575370758,47.13739776611328,1082600,0.0,0
2014-05-23,47.3188882343102,47.64407820523192,47.061761347648485,47.606266021728516,1074900,0.0,0
2014-05-27,48.09026399688401,48.959955668433516,47.83313713640755,48.41545104980469,1716400,0.0,0
2014-05-28,48.41545048676407,48.4986390119632,48.09782471951396,48.29445266723633,1202000,0.0,0
2014-05-29,48.294462235571054,48.309587687229836,47.78776970209903,47.961708068847656,1537100,0.0,0
2014-05-30,48.090266774532196,48.090266774532196,47.68945245427109,47.91632843017578,1203700,0.0,0
2014-06-02,47.92388057422243,48.07513215761233,47.36425346602901,47.795318603515625,1091000,0.0,0
2014-06-03,47.96170515926415,48.42302130977421,47.33401482037036,47.923892974853516,2151700,0.0,0
2014-06-04,47.75751225378883,48.09026346992449,47.67432372853383,47.870948791503906,963400,0.0,0
2014-06-05,48.105406617077314,48.46840597922429,47.802903302107616,48.36253356933594,900200,0.0,0
2014-06-06,48.66501952019542,49.2548976355069,48.40033136201323,48.91458511352539,1401700,0.0,0
2014-06-09,48.74064680265395,49.60277729508388,48.63477153304112,49.1187744140625,1615300,0.0,0
2014-06-10,48.96751870934978,49.1641466548376,48.7028305729827,48.76333236694336,989200,0.0,0
2014-06-11,48.521329880860335,48.55157500739881,48.15832489494495,48.354949951171875,862300,0.0,0
2014-06-12,48.33981646664437,48.33981646664437,47.40962319647861,47.57600021362305,1190800,0.0,0
2014-06-13,47.62139424056585,47.98439641609402,47.43989171035933,47.86339569091797,1016200,0.0,0
2014-06-16,47.70457482895885,47.984388418375104,47.37182072652229,47.893638610839844,1526300,0.0,0
2014-06-17,47.67432469192857,48.18101425070726,47.47013545805399,48.03732681274414,1880800,0.0,0
2014-06-18,47.999514149848636,48.37764171583797,47.68188549427772,48.24907684326172,1449600,0.0,0
