,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.70,0.48,-,-,0.77,-,-,1.17
1,7,3,,,3,,,5
2,0.68,0.47,0.55,0.63,0.66,0.63,0.75,1.14
3,0.82,0.62,0.76,0.84,0.90,0.71,0.98,1.30
4,27%,20%,5%,-7%,9%,14%,30%,54%
