,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,-0.01,-0.14,-0.25,-0.19,-0.07,-,-0.02,0.31
1,9,7,7,3,5,,3,5
2,-0.03,-0.16,-0.30,-0.17,-0.14,-0.18,-0.07,0.15
3,-0.04,-0.07,-0.79,0.07,-0.06,-0.06,0.90,0.13
4,60%,72%,-464%,-83%,-50%,14%,214%,86%
