,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,3.65,1.99
1,,,,,,,3,4
2,-,-,-,1.70,3.81,3.94,3.17,1.64
3,3.13,3.54,2.45,2.94,5.87,6.11,3.79,0.73
4,152%,54%,12%,4%,88%,73%,55%,-75%
