,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.21,1.58,0.64,0.14,-,0.89,-,-0.28
1,5,5,4,4,,3,,3
2,-0.22,1.58,0.54,0.19,-0.30,0.96,1.14,-0.37
3,-0.10,0.90,0.09,0.31,-0.19,1.04,1.28,-0.26
4,38%,-42%,-89%,255%,-90%,16%,1322%,-184%
