,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.02,0.71,-,-,-,-,-,0.27
1,3,4,,,,,,3
2,-0.06,0.72,0.24,0.32,-0.03,0.74,0.37,0.29
3,-0.02,0.66,0.39,0.36,0,0.92,0.16,0.41
4,0%,-1%,30%,12%,100%,39%,-59%,14%
