,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.40,1.80,2.03,2.83,2.11,3.09,3.29,3.08
1,13,14,9,6,4,9,7,12
2,1.36,1.76,1.98,2.70,1.98,3.05,3.04,2.87
3,1.64,0.91,2.92,2.81,1.87,3.34,3.40,3.21
4,40%,-63%,46%,34%,14%,267%,16%,14%
