,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.35,0.22,-,-,-,-0.58,-,-0.36
1,3,3,,,,3,,3
2,0.30,0.26,0.02,-1.90,-1.29,-0.57,-0.28,-0.34
3,-0.36,0.21,0.20,-1.95,-1.35,-0.45,-0.57,-0.36
4,-1700%,200%,350%,-187%,-275%,-314%,-385%,82%
