,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.24,0.29,-,-,-,0.15,0.19,0.25
1,6,9,,,,5,4,4
2,0.22,0.27,0.21,0.19,0.14,0.16,0.19,0.23
3,0.54,0.17,0.26,0.20,0.17,0.27,0.19,0.26
4,170%,-45%,0%,-29%,-69%,59%,-29%,30%
