,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.29,-0.32,-0.29,-0.10,-0.14,-0.18,-0.11,-0.14
1,30,25,24,19,14,12,13,13
2,-0.32,-0.29,-0.28,-0.13,-0.18,-0.17,-0.15,-0.15
3,-0.43,-0.30,0,-0.11,-0.34,-0.19,-0.18,-0.19
4,-26%,0%,100%,71%,21%,37%,-,-73%
