,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-0.10,-0.08,-0.08,-0.13
1,,,,,5,10,9,8
2,-,-,-,-,-0.11,-0.10,-0.10,-0.13
3,-0.31,-0.18,-0.13,-0.13,-0.09,-0.12,-0.14,-0.13
4,-41%,28%,35%,28%,71%,33%,-8%,0%
