,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.61,0.42,0.30,1.03,1.29,1.23,2.28,1.99
1,7,6,5,5,5,4,4,6
2,1.55,0.42,0.08,0.97,1.12,1.13,2.20,1.85
3,0.94,0.86,1.11,2.09,1.54,2.00,2.88,2.41
4,-28%,0%,-39%,155%,64%,133%,159%,15%
