,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.91,1.35,1.04,1.51,2.12,2.12,1.95,2.01
1,7,6,6,4,6,7,7,6
2,1.85,1.34,1.12,1.56,1.92,1.92,1.82,1.78
3,1.61,0.88,0.92,2.19,2.21,2.10,2.40,2.74
4,-2%,-47%,-52%,9%,37%,139%,161%,25%
