,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,-,1.22,1.51,2.46,0.78,3,,
1,,4,6,5,6,,,
2,0.68,1.17,1.40,2.44,0.69,1.52,1.44,2.66
3,0.71,1.47,1.34,2.45,-,-,-,-
4,4%,29%,-2%,0%,-,-,-,-
