,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,-,-
1,,,,,,,,
2,-,-,-,-,-,-,-,-
3,-0.38,0.05,0.19,0.57,0.47,1.09,1.49,0.76
4,-152%,-91%,733%,78%,224%,2080%,684%,33%
