,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.91,-1.58,-0.94,-0.31,1.02,0.19,1.23,0.89
1,26,17,19,18,14,15,14,16
2,1.88,-1.60,-0.88,-0.43,1.03,0.08,1.26,0.70
3,1.99,-3.20,-0.25,0.01,2.22,1.05,2.48,1.65
4,-11%,-625%,-116%,-99%,12%,133%,1092%,16400%
