,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,-0.12,-0.13,-,-0.36,-,-0.16,0,-0.07
1,8,3,,3,,4,3,4
2,-0.10,-0.11,-0.29,-0.39,-0.19,-0.13,-0.04,-0.01
3,-0.23,-0.26,-0.13,-0.30,-0.33,0.01,-0.96,0.14
4,-174%,-176%,-117%,38%,-43%,104%,-638%,147%
