,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.38,0.25,0,0.14,0.18,0.22,0.28,0.39
1,56,38,36,25,22,22,21,23
2,0.37,0.24,-0.01,0.13,0.17,0.19,0.26,0.36
3,0.39,0.25,0.05,0.16,0.22,0.21,0.30,0.36
4,8%,-17%,-86%,-63%,-44%,-16%,500%,125%
