,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.19,-0.20,-,0.04,0.05,0.11,0.05,0.07
1,3,6,,3,4,3,6,3
2,-,-0.55,0.02,0.03,0.04,0.07,0.04,0.06
3,0.18,0.17,0.01,0.03,0.12,0.03,0.07,0.06
4,-59%,-47%,-96%,-83%,-33%,-82%,600%,100%
