,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.34,0.17,-0.62,-0.31,-0.26,-0.22,-0.10,0.26
1,38,22,21,17,15,14,11,18
2,0.34,0.17,-0.61,-0.26,-0.26,-0.31,-0.10,0.24
3,0.38,0.07,-0.76,-0.17,-0.41,-0.39,-0.07,0.16
4,41%,-81%,-269%,-129%,-208%,-657%,91%,194%
