,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.38,0.08,0.11,0.27,0.33,0.16,0.30,0.39
1,7,7,8,6,6,8,5,5
2,0.39,0.07,0.08,0.25,0.29,0.10,0.26,0.34
3,0.46,0.15,0.19,0.38,0.47,0.25,0.34,0.41
4,100%,650%,6%,111%,2%,67%,79%,8%
