,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,2.58,2.59,0.82,2.34,-,2.60,2.84,2.85
1,6,4,4,5,,7,8,4
2,2.57,2.59,0.73,1.92,2.79,2.27,2.69,2.75
3,2.79,1.73,2.93,2.88,3.59,2.44,3.76,2.67
4,18%,-29%,6%,45%,29%,41%,28%,-7%
