,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.72,0.41,1.11,1.25,1.06,1.07,1.09
1,,3,5,5,4,5,5,6
2,-,0.74,0.40,1.07,1.24,1.01,0.99,1.07
3,0.85,0.76,0.64,1.09,1.35,1.14,1.06,1.29
4,12%,19%,-21%,54%,59%,50%,66%,18%
