,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.32,0.16,0.29,0.34,0.50,0.39,0.39,0.25
1,12,14,7,7,4,6,5,11
2,0.29,0.11,0.28,0.26,0.49,0.35,0.36,0.24
3,0.41,0.20,0.27,0.30,0.57,0.37,0.32,0.14
4,116%,12%,17%,22%,40%,86%,20%,-53%
