,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.12,0.67,0.80,-,-,-,2.01,2.11
1,5,4,4,,,,4,3
2,1.15,0.64,0.77,1.13,1.60,1.44,1.99,2.01
3,1.31,0.52,1.21,1.38,2.03,1.51,2.11,1.99
4,61%,-13%,52%,89%,54%,191%,74%,44%
