,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.69,0.41,0.34,0.81,0.77,0.67,0.93,0.92
1,4,5,5,5,5,6,4,5
2,0.68,0.36,0.31,0.81,0.77,0.62,0.91,0.88
3,0.66,0.42,0.47,0.89,0.86,0.62,1.00,0.96
4,2%,11%,-29%,31%,30%,48%,113%,8%
