,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,3.26,-1.30,-2.53,-0.65,0.24,-0.46,0.12,0.57
1,16,27,6,11,9,5,11,10
2,3.40,-1.92,-2.75,-0.95,0.26,-0.66,-0.03,0.11
3,1.40,-1.64,-0.93,0.15,0.51,0.25,0.74,0.38
4,-30%,-373%,-565%,-25%,-64%,115%,179%,153%
