,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,2.12,1.28,1.11,2.02,2.27,1.96,2.93,2.69
1,43,46,38,37,32,28,31,31
2,2.10,1.24,1.07,1.90,2.14,1.72,2.81,2.55
3,2.11,1.15,2.13,2.28,2.66,2.77,3.06,2.71
4,9%,-17%,9%,10%,26%,141%,44%,19%
