,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.49,0.39,0.41,0.57,-,0.61,0.67,0.75
1,8,5,5,3,,3,3,5
2,0.49,0.38,0.39,0.54,0.64,0.44,0.63,0.72
3,0.51,0.42,0.54,0.68,1.13,0.47,0.71,0.72
4,9%,8%,-11%,31%,122%,12%,31%,6%
