,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.08,-0.09,-0.43,-0.23,0.09,-0.14,-0.14,0.22
1,23,6,19,17,13,11,12,15
2,-0.04,-0.18,-0.49,-0.27,0.07,-0.23,-0.23,0.14
3,-0.04,-0.05,-0.15,-0.05,0.02,-0.05,0.01,0.74
4,78%,85%,-1600%,55%,150%,0%,107%,1580%
