,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,0.37,0.16,0.77,0.79,0.94,0.96,0.81,0.94
1,11,8,15,6,11,12,7,8
2,0.36,0.14,0.77,0.54,0.91,0.88,0.75,0.83
3,0.36,0.47,1.18,0.84,1.08,0.91,0.88,0.87
4,-49%,-24%,76%,47%,200%,94%,-25%,4%
