,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.34,0.16,0.03,0.21,0.30,0.39,0.51,0.77
1,10,6,8,8,10,17,12,11
2,0.33,0.15,0.02,0.20,0.28,0.34,0.49,0.74
3,0.30,0.10,0.12,0.27,0.35,0.35,0.63,0.87
4,-43%,-77%,-71%,-18%,17%,250%,425%,222%
