,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.02,-0.19,-0.11,-0.03,0.05,-0.10,-0.02,0.03
1,14,8,11,9,7,6,5,4
2,-0.03,-0.20,-0.12,-0.04,0.04,-0.13,-0.03,0.02
3,-0.03,-0.19,-0.05,0.02,0.11,-0.08,-0.01,0.05
4,-117%,-47%,50%,138%,478%,57%,80%,150%
