,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,4.69,4.45,1.22,2.11,2.10,2.60,3.06,3.80
1,11,7,7,7,6,7,6,6
2,4.56,4.35,0.97,1.95,1.96,2.51,2.97,3.70
3,4.93,5.10,1.54,2.89,1.97,2.58,3.33,4.25
4,28%,21%,-69%,-49%,-60%,-49%,116%,47%
