,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.53,0.62,0.46,1.05,0.58,-,0.60,1.18
1,7,3,4,3,3,,4,5
2,0.53,0.60,0.47,1.06,0.54,0.61,0.56,1.18
3,0.56,0.56,0.54,1.14,0.54,0.67,0.58,1.13
4,33%,-8%,17%,13%,-4%,20%,7%,0%
