,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,0.85,1.27,2.05
1,,,,,,3,3,4
2,0.77,0.79,1.19,1.93,0.68,0.81,1.23,1.99
3,0.93,0.74,1.19,2.02,0.74,0.89,1.38,1.93
4,79%,-12%,13%,13%,-20%,20%,16%,-4%
