,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.14,-,-,0.44,0.38,0.51,0.49
1,,4,,,3,5,3,3
2,-,0.10,-0.23,0.10,0.41,0.32,0.45,0.41
3,0.52,0.03,-0.10,0.48,0.56,0.54,0.53,0.45
4,-12%,-91%,-120%,2%,8%,1700%,630%,-6%
