,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.30,0.46,0.68,1.60,-,0.55,0.77,1.80
1,4,4,4,3,,3,3,4
2,0.31,0.42,0.67,1.57,0.22,0.48,0.73,1.77
3,0.32,0.41,0.68,1.73,0.28,0.55,0.85,1.98
4,357%,-7%,17%,10%,-12%,34%,25%,14%
