,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.41,0.07,-0.41,0.07,0.24,0.07,0.46,-
1,6,6,4,6,3,4,5,
2,0.38,0.04,-0.42,0.05,0.18,-0.04,0.39,0.60
3,0.39,-0.01,-0.12,0.24,0.33,0.25,0.47,0.59
4,-36%,-104%,-119%,-68%,-15%,2600%,492%,146%
