,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.33,1.73,1.13,1.43,1.57,2.08,2.36,2.51
1,11,11,8,6,6,4,7,6
2,1.33,1.71,1.05,1.37,1.51,2.04,2.33,2.46
3,1.42,2.03,0.85,1.57,1.69,2.13,2.46,2.46
4,2%,15%,-57%,-19%,19%,5%,189%,57%
