,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.92,0.97,0.97,0.95,0.91,0.98,1.06,1.01
1,26,20,19,12,15,11,14,15
2,0.86,0.95,0.94,0.86,0.89,0.96,1.03,0.94
3,0.91,0.99,1.24,0.91,0.85,1.11,1.14,1.09
4,0%,-2%,25%,-12%,-7%,12%,-8%,20%
