,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.57,0.77,0.66,0.70,0.56,0.84,0.72,0.73
1,12,9,9,8,6,7,6,7
2,0.55,0.77,0.63,0.67,0.52,0.81,0.70,0.71
3,0.55,0.83,0.77,0.70,0.53,0.83,0.76,0.80
4,-4%,19%,35%,6%,-4%,0%,-1%,14%
