,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.78,1.02,0.78,-,0.86,-,0.81,1.05
1,6,4,4,,3,,4,3
2,0.77,1.01,0.77,1.02,0.85,1.09,0.80,1.05
3,0.76,1.02,0.76,1.02,0.85,1.08,0.79,1.02
4,4%,5%,3%,4%,12%,6%,4%,0%
