,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.69,-0.79,-0.68,-0.67,-0.51,-0.59,-0.84,-0.53
1,6,6,5,4,3,4,3,3
2,-0.70,-0.80,-0.71,-0.70,-0.53,-0.56,-0.91,-0.51
3,-0.73,-0.74,-0.62,-0.68,-1.27,-0.50,-0.94,-0.17
4,-4%,0%,9%,-5%,-74%,32%,-52%,75%
