,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,-,-
1,,,,,,,,
2,-,-,-,-,-,-,0.55,0.74
3,0.72,0.44,-,0.80,0.87,0.63,0.61,0.80
4,-,-,-,25%,21%,43%,-,0%
