,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.92,0.71,-,-,1.54,1.42,1.54
1,,4,3,,,4,5,4
2,-,0.92,0.70,0.89,1.31,1.39,1.38,1.48
3,1.25,0.80,1.03,1.06,1.67,1.50,1.70,1.65
4,20%,-9%,10%,6%,33%,87%,65%,56%
