,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,0.19,0.57,0.82
1,,,,,,4,3,3
2,-,0.22,0.29,0.63,0.52,0.15,0.53,0.82
3,0.47,0.13,0.50,0.76,0.56,0.26,0.50,0.68
4,21%,-38%,56%,12%,19%,100%,0%,-11%
