,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.74,1.65,1.97,1.52,1.36,1.80,2.20,1.93
1,58,35,31,30,27,25,28,35
2,1.68,1.62,1.91,1.33,1.24,1.73,2.07,1.79
3,1.73,1.91,2.64,1.66,1.30,2.04,2.42,1.97
4,-19%,18%,40%,-10%,-25%,7%,-8%,19%
