,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.12,0.18,-0.20,-,-0.15,0.14,0.44,0.63
1,6,6,3,,3,5,3,5
2,0.20,0.13,-0.06,-0.16,-0.13,0.13,0.42,0.58
3,0.20,-0.20,-0.70,-0.78,-0.05,0.18,0.55,0.30
4,-67%,-140%,-275%,-,-125%,190%,179%,138%
