,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,7.72,-,-,-1.76,-1.55
1,,,,3,,,3,5
2,-,-,-,6.87,-1.60,-1.88,-1.85,-1.60
3,-1.35,-2.11,-2.28,11.16,-1.53,-1.72,-1.86,-2.00
4,26%,-7%,-12%,678%,-13%,18%,18%,-118%
