,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.63,1.07,0.59,0.99,-,1.11,0.76,0.94
1,4,3,4,3,,4,5,5
2,0.62,1.02,0.60,0.97,0.65,1.12,0.71,0.92
3,0.64,1.03,0.79,0.96,0.65,1.28,0.70,0.98
4,14%,-5%,36%,-2%,2%,24%,-11%,2%
