,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,0.08,0.13,0.11,0.17,0.27,0.36,0.47,0.52
1,42,64,103,76,66,50,55,48
2,0.05,0.10,0.08,0.13,0.22,0.28,0.40,0.46
3,0.12,0.12,0.17,0.22,0.37,0.44,0.47,0.58
4,100%,71%,1600%,100%,208%,267%,176%,164%
