,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.18,0.19,0.41,0.65,0.70,1.03,0.70,0.55
1,35,32,42,40,44,41,33,33
2,0.16,0.18,0.39,0.57,0.59,0.88,0.64,0.55
3,0.25,0.10,0.75,0.70,1.08,1.00,0.68,0.62
4,-22%,-58%,400%,483%,332%,900%,-9%,-11%
