,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.60,0.55,0.81,0.25,0.17,0.03,-0.04,-0.08
1,12,23,23,14,10,6,5,6
2,0.60,0.51,0.83,0.25,0.13,0.03,-0.09,-0.12
3,0.47,0.44,0.92,0.32,0.08,0.05,-0.09,-0.15
4,487%,267%,4700%,550%,-83%,-89%,-110%,-146%
