,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,-0.66,-0.82,-0.62,-0.46,-0.36,-0.36,-0.35,-0.31
1,20,32,19,25,17,15,10,15
2,-0.69,-0.86,-0.67,-0.57,-0.48,-0.49,-0.42,-0.34
3,-0.60,-0.69,-0.39,-0.44,-0.37,-0.41,-0.26,-0.22
4,-161%,-23%,32%,38%,38%,41%,33%,50%
