,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,-,-,-,-,-,-,-,-
1,,,,,,,,
2,-,-,-,-,-,0.38,0.78,0.75
3,0.57,0.84,0.68,0.55,0.63,0.50,0.81,0.58
4,12%,68%,15%,-4%,11%,-40%,19%,5%
