,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.36,1.15,-1.55,-,2.13,1.75,-,-
1,7,4,3,,4,6,,
2,1.32,0.86,-1.63,1.39,2.03,1.58,1.44,0.64
3,1.41,0.86,-1.71,1.95,2.83,1.86,1.40,0.56
4,-13%,-47%,-208%,38%,101%,116%,182%,-71%
