,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,-,0.08,0.11,0.12,0.16,0.16,0.16,0.17
1,,9,6,8,7,7,6,6
2,-,0.08,0.10,0.10,0.13,0.14,0.15,0.16
3,0.10,0.11,0.13,0.18,0.17,0.15,0.16,0.18
4,900%,267%,225%,200%,70%,36%,23%,0%
