,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.21,0.10,0.28,0.34,0.21,0.27,0.38
1,,7,8,5,5,5,5,4
2,-,0.16,0.09,0.28,0.33,0.20,0.26,0.38
3,0.27,0.22,0.07,0.32,0.34,0.21,0.27,0.39
4,-34%,-33%,-81%,-11%,26%,-5%,286%,22%
