,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.80,0.83,0.82,0.83,0.96,1.17,1.11,1.18
1,4,6,7,4,4,7,5,8
2,1.00,1.14,1.11,1.17,1.78,1.59,1.32,1.41
3,0.88,0.96,0.56,0.75,1.77,1.51,1.19,1.71
4,14%,12%,-16%,7%,101%,57%,112%,128%
